id_1,label_1,id_2,label_2,rg,se,z,p,h2_obs,h2_obs_se,h2_int,h2_int_se,gcov_int,gcov_int_se,adjusted_p_by,adjusted_p_bh
GCST90275148,ADHD-sex-M1,GCST90042786,depression-trauma,0.2308,0.0873,2.6432,0.0082,0.0199,0.0054,1.0131,0.0071,0.0015,0.0056,0.2141296351359996,0.02615696202531646
GCST90225529,anxiety-others,GCST003769,depression-symptoms,0.7352,0.0696,10.5686,4.1647999999999997e-26,0.0384,0.0034,1.0155,0.0075,0.0598,0.0055,4.773222306825099e-24,5.830719999999999e-25
GCST90275148,ADHD-sex-M1,GCST90041886,breast-carcinoma-2,0.0286,0.0571,0.501,0.6164,0.0079,0.0015,1.0417,0.0104,-0.0044,0.0056,1.0,0.7594790470372633
GCST90042686,breast-cancer-family-mother,GCST005902,depression-broad,0.0136,0.0585,0.2323,0.8163,0.0574,0.0029,1.0385,0.01,-0.0035,0.0055,1.0,0.8992681967213115
GCST003740,adenocarcinoma-barret-oesophagus,GCST90225528,anxiety-any,0.0731,0.0618,1.1822,0.2371,0.0092,0.001,1.0156,0.0073,0.0033,0.0047,1.0,0.41543937554206417
GCST009981,mdd-notrauma,GCST90137412,squamous-carcinoma,0.1254,0.0797,1.5722,0.1159,0.0959,0.0109,0.7881,0.0191,0.0037,0.0058,1.0,0.25011336898395725
GCST90042860,crc-benign-neoplasm,GCST90042672,lung-cancer-family-father,0.353,0.0791,4.4629,8.0842e-06,0.0132,0.0018,0.9978,0.0081,0.0038,0.005,0.0003238320552047108,3.955763883495145e-05
GCST006464,endometrial-carcinoma-2,GCST90042673,intestinal-cancer-father,-0.0592,0.351,-0.1688,0.866,0.0013,0.0011,1.0299,0.0077,-0.0019,0.0055,1.0,0.9238048574445619
GCST90225528,anxiety-any,GCST90275153,mdd-age-sex-M1,0.5549,0.0732,7.5764,3.5526e-14,0.1095,0.0093,1.0189,0.0078,0.0036,0.0053,2.5381327589884077e-12,3.100450909090909e-13
GCST90225529,anxiety-others,GCST90041853,prostate-cancer-5,0.0712,0.0863,0.8259,0.4089,0.018,0.003,1.0301,0.0114,0.0094,0.0058,1.0,0.6003950473415878
GCST90275148,ADHD-sex-M1,GCST90255676,crc-cancer-2,0.1807,0.0363,4.9824,6.2806e-07,0.087,0.0095,1.1564,0.0197,-0.0001,0.0065,2.8398033900000687e-05,3.468956054794521e-06
GCST90225529,anxiety-others,GCST90042669,depression-family-father,0.581,0.1081,5.3751,7.6526e-08,0.007,0.0013,1.0109,0.007,0.0561,0.0051,3.714583277517885e-06,4.537541647058824e-07
GCST004744,adenocarcinoma-lung,GCST90011804,breast-carcinoma-1,0.1395,0.0723,1.9287,0.0538,0.0264,0.0039,1.0637,0.0137,0.0036,0.0053,1.0,0.13473391304347826
GCST90042844,anxiety-treatment-2,GCST009979,mdd-1,0.6907,0.0677,10.2092,1.8030000000000002e-24,0.078,0.0059,1.0181,0.0076,0.154,0.0052,1.9576368960119627e-22,2.391347368421053e-23
GCST90011804,breast-carcinoma-1,GCST90042682,depression-family-mother,0.0859,0.082,1.0474,0.2949,0.0088,0.0012,1.0209,0.0081,-0.0034,0.005,1.0,0.4817815235008104
GCST90137411,bcc-2,GCST90011809,melanoma-1,0.6869,0.0765,8.9752,2.8272e-19,0.0074,0.0017,1.0045,0.0082,0.138,0.0091,2.4818680359140294e-17,3.03172085106383e-18
GCST90042860,crc-benign-neoplasm,GCST90137411,bcc-2,-0.0596,0.0445,-1.3394,0.1804,0.0701,0.0119,0.9732,0.0228,0.0384,0.0058,1.0,0.3450535104364326
GCST90042686,breast-cancer-family-mother,GCST006465,endometrial-carcinoma-1,0.0966,0.1709,0.5655,0.5717,0.0344,0.0098,1.0751,0.009,0.0115,0.006,1.0,0.7257853904282116
GCST005903,mdd-2,GCST90042698,lung-cancer-family-sibling,0.4929,0.1482,3.3255,0.0009,0.0043,0.0014,1.0092,0.0068,0.0071,0.0044,0.027659748481935906,0.0033787709497206703
GCST90225529,anxiety-others,GCST90042686,breast-cancer-family-mother,0.0162,0.098,0.1654,0.8686,0.0064,0.0014,1.0255,0.0092,-0.0051,0.0052,1.0,0.9240620580474934
GCST009979,mdd-1,GCST004750,lung-cancer-squamous,0.1374,0.106,1.2956,0.1951,0.0541,0.0146,1.041,0.0093,0.0094,0.0058,1.0,0.36486233766233767
GCST90275150,autism-age-sex-M1,GCST90042684,lung-cancer-family-mother,-0.0286,0.1172,-0.244,0.8072,0.0037,0.0012,1.016,0.0067,0.0123,0.0056,1.0,0.8931477497255764
GCST90275152,autism-1,GCST90013410,bcc-1,-0.0523,0.0527,-0.991,0.3217,0.0317,0.0044,1.0619,0.0172,-0.0001,0.0058,1.0,0.5102653029110936
GCST90042841,anxiety-medication,GCST006464,endometrial-carcinoma-2,0.0283,0.1165,0.2431,0.8079,0.0182,0.0045,1.0862,0.0098,0.0023,0.0059,1.0,0.8934319253976961
GCST90275147,ADHD-age-sex-M1,GCST90011804,breast-carcinoma-1,0.0148,0.0465,0.319,0.7498,0.027,0.004,1.0623,0.0138,-0.005,0.0061,1.0,0.8490744525547446
GCST90043889,breast-neoplasm-1,GCST90042684,lung-cancer-family-mother,0.2124,0.1759,1.2071,0.2274,0.0036,0.0012,1.0165,0.0066,0.0001,0.0044,1.0,0.40391048458149775
GCST005903,mdd-2,GCST003769,depression-symptoms,0.7924,0.0644,12.2957,9.5512e-35,0.0387,0.0033,1.015,0.0071,0.0933,0.0046,1.394952753876674e-32,1.704001699115044e-33
GCST90042695,depression-family-sibling,GCST004750,lung-cancer-squamous,0.0573,0.1064,0.5388,0.59,0.0556,0.0152,1.0386,0.0096,-0.0007,0.0056,1.0,0.7383240223463687
GCST90041886,breast-carcinoma-2,GCST90275155,mdd-5,-0.0862,0.0722,-1.1939,0.2325,0.1181,0.0095,1.0302,0.0075,0.0034,0.0055,1.0,0.40989650349650353
GCST90011816,cervical-cancer-2,GCST90275154,mdd-sex-M1,0.3072,0.0983,3.1242,0.0018,0.1184,0.0093,1.0277,0.0079,0.0018,0.005,0.05267122317304816,0.006434042553191489
GCST90042695,depression-family-sibling,GCST90042698,lung-cancer-family-sibling,0.178,0.1283,1.3873,0.1653,0.0043,0.0014,1.0091,0.0067,0.0008,0.0049,1.0,0.324168093385214
GCST90042698,lung-cancer-family-sibling,GCST90013410,bcc-1,0.0699,0.0912,0.7662,0.4436,0.0316,0.0044,1.0621,0.0173,0.0089,0.0054,1.0,0.625382937062937
GCST90043894,prostate-cancer-1,GCST90042696,prostate-cancer-sibling,0.9915,0.3858,2.5698,0.0102,0.0015,0.0011,1.0022,0.0063,0.0684,0.0058,0.2581859344494815,0.03153865030674847
GCST90042784,depression-postpartum,GCST90042696,prostate-cancer-sibling,0.1042,0.6465,0.1612,0.8719,0.0014,0.0011,1.0023,0.0063,0.0042,0.0047,1.0,0.9246267997898056
GCST90275147,ADHD-age-sex-M1,GCST90042699,intestinal-cancer-sibling,0.5354,0.1606,3.3333,0.0009,0.0022,0.0011,1.011,0.0062,0.0041,0.0058,0.027659748481935906,0.0033787709497206703
GCST004749,lung-carcinoma-smokers,GCST90042670,prostate-cancer-father,-0.1735,0.1187,-1.4616,0.1439,0.0065,0.0013,1.0195,0.0083,0.0018,0.0053,1.0,0.29552960325534083
GCST90042698,lung-cancer-family-sibling,GCST90042696,prostate-cancer-sibling,0.1513,0.3725,0.4063,0.6846,0.0015,0.0011,1.0024,0.0063,0.0275,0.005,1.0,0.8044051222351571
GCST90275151,autism-sex-M1,GCST009979,mdd-1,0.4672,0.0565,8.2764,1.2692e-16,0.0781,0.0061,1.0184,0.0075,0.0041,0.0057,1.0369521033689564e-14,1.2666867326732673e-15
GCST003769,depression-symptoms,GCST90043874,skin-carcinoma-face,-0.0672,0.0787,-0.8531,0.3936,0.0085,0.0015,1.024,0.0083,0.0047,0.0058,1.0,0.5864727272727273
GCST90011804,breast-carcinoma-1,GCST90255676,crc-cancer-2,0.0521,0.0507,1.0278,0.304,0.0858,0.0094,1.1606,0.0208,0.0138,0.0065,1.0,0.49265594855305467
GCST90043889,breast-neoplasm-1,GCST90041830,non-epithelial-carcinoma,0.0904,0.0946,0.9556,0.3393,0.0169,0.0027,1.0279,0.0122,0.0125,0.0055,1.0,0.5286157650695518
GCST90042786,depression-trauma,GCST90137411,bcc-2,0.0684,0.0773,0.8852,0.376,0.0701,0.0119,0.9732,0.0229,-0.0048,0.0061,1.0,0.5678299401197605
GCST90042700,breast-cancer-family-siblings,GCST90042786,depression-trauma,-0.2589,0.2119,-1.2221,0.2217,0.0205,0.0053,1.0121,0.0071,0.0071,0.0046,1.0,0.39552849557522124
GCST003769,depression-symptoms,GCST90137412,squamous-carcinoma,0.2304,0.0435,5.2978,1.1723e-07,0.0966,0.0119,0.795,0.02,0.0293,0.0058,5.640591489817153e-06,6.89025306122449e-07
GCST90275151,autism-sex-M1,GCST90013410,bcc-1,-0.055,0.0557,-0.9868,0.3237,0.0317,0.0044,1.0619,0.0172,-0.0002,0.0058,1.0,0.5121430588235294
GCST90042786,depression-trauma,GCST006464,endometrial-carcinoma-2,0.1505,0.1874,0.8029,0.422,0.0181,0.0045,1.0862,0.0097,0.0022,0.0056,1.0,0.6101470967741935
GCST009980,mdd-trauma,GCST005903,mdd-2,0.6953,0.1026,6.7745,1.2484e-11,0.0172,0.0021,1.0014,0.0068,0.047,0.0045,7.519400207868531e-10,9.18530802919708e-11
GCST004744,adenocarcinoma-lung,GCST90137412,squamous-carcinoma,0.3495,0.0472,7.401,1.3517e-13,0.0952,0.0107,0.7881,0.0188,0.0145,0.0058,9.180240167521075e-12,1.1214103703703703e-12
GCST009979,mdd-1,GCST90041830,non-epithelial-carcinoma,-0.0274,0.0552,-0.4971,0.6191,0.0169,0.0027,1.028,0.0122,-0.0026,0.0055,1.0,0.7601130328867234
GCST90275147,ADHD-age-sex-M1,GCST90041853,prostate-cancer-5,-0.0427,0.0618,-0.6901,0.4901,0.0178,0.0029,1.0305,0.0108,-0.0024,0.006,1.0,0.6635605104096709
GCST90275155,mdd-5,GCST90042669,depression-family-father,0.4981,0.0874,5.7017,1.1863e-08,0.007,0.0014,1.0108,0.0072,0.0022,0.0051,6.315574164212453e-07,7.714776774193548e-08
GCST90042685,intestinal-cancer-mother,GCST90042673,intestinal-cancer-father,1.4672,0.5311,2.7626,0.0057,0.0018,0.001,1.0241,0.0064,0.0164,0.0054,0.15246483725618157,0.018624311183144247
GCST90042669,depression-family-father,GCST90013410,bcc-1,0.0964,0.0685,1.4076,0.1593,0.0316,0.0044,1.0622,0.0173,-0.0055,0.0053,1.0,0.3164027586206897
GCST90042860,crc-benign-neoplasm,GCST90255675,crc-cancer-1,0.8149,0.0575,14.1748,1.313e-45,0.0862,0.0092,1.1792,0.023,0.1112,0.0115,2.28097814261893e-43,2.7863242105263157e-44
GCST004744,adenocarcinoma-lung,GCST90011816,cervical-cancer-2,0.3991,0.1342,2.9729,0.0029,0.009,0.0025,1.0152,0.008,0.0031,0.0052,0.08153421599643912,0.009959795570698466
GCST003740,adenocarcinoma-barret-oesophagus,GCST90275155,mdd-5,0.1599,0.0562,2.8452,0.0044,0.1188,0.0092,1.0292,0.0076,-0.0063,0.0056,0.12122881415900234,0.014808681135225377
GCST90225528,anxiety-any,GCST90042700,breast-cancer-family-siblings,-0.09,0.139,-0.6474,0.5174,0.004,0.0012,1.0108,0.0067,0.0036,0.0052,1.0,0.6871399209486166
GCST90042778,anxiety-1,GCST90042841,anxiety-medication,0.8873,0.1175,7.5491,4.3822e-14,0.0394,0.004,1.0073,0.0078,0.4713,0.0056,3.0733852146869437e-12,3.754287457627119e-13
GCST90275147,ADHD-age-sex-M1,GCST009979,mdd-1,0.4198,0.0461,9.101,8.9503e-20,0.0781,0.006,1.0184,0.0075,0.0146,0.0057,8.027859671010671e-18,9.806415652173915e-19
GCST90275155,mdd-5,GCST90042682,depression-family-mother,0.5789,0.0732,7.9047,2.6851e-15,0.0089,0.0013,1.0202,0.0077,0.0152,0.0056,2.0051561276234467e-13,2.4493943891402714e-14
GCST90042684,lung-cancer-family-mother,GCST004748,lung-carcinoma-1,1.2264,0.2255,5.4395,5.3435e-08,0.0841,0.0167,1.0497,0.0119,0.0049,0.0062,2.6403369277811564e-06,3.225298203592814e-07
GCST90042673,intestinal-cancer-father,GCST90043894,prostate-cancer-1,0.1412,0.183,0.7714,0.4405,0.0254,0.0035,1.0432,0.014,0.0015,0.005,1.0,0.6231915789473684
GCST90042844,anxiety-treatment-2,GCST90275156,schizo-age-sex-M1,0.2199,0.087,2.5272,0.0115,0.1137,0.0122,1.0311,0.008,0.0029,0.0059,0.28712855395897663,0.03507413010590015
GCST90011816,cervical-cancer-2,GCST004748,lung-carcinoma-1,0.3194,0.126,2.5341,0.0113,0.0837,0.0165,1.0498,0.0117,0.0033,0.0054,0.28385273086966895,0.034673972602739724
GCST90043889,breast-neoplasm-1,GCST90275154,mdd-sex-M1,-0.0924,0.0859,-1.0764,0.2817,0.1178,0.0095,1.0285,0.0075,0.0043,0.005,1.0,0.46561179361179356
GCST005902,depression-broad,GCST90275155,mdd-5,0.6924,0.0407,17.0107,6.8363999999999995e-65,0.118,0.0094,1.0304,0.0075,0.0221,0.0061,1.912297497707417e-62,2.3359631186440676e-63
GCST90275155,mdd-5,GCST90043874,skin-carcinoma-face,0.0616,0.0728,0.8459,0.3976,0.0084,0.0014,1.0233,0.0081,-0.0032,0.0051,1.0,0.5889504775900074
GCST90042682,depression-family-mother,GCST90042669,depression-family-father,1.0417,0.1223,8.5187,1.6134e-17,0.0069,0.0014,1.011,0.0069,0.0526,0.0054,1.3380396378450947e-15,1.6344795979899498e-16
GCST90225529,anxiety-others,GCST009980,mdd-trauma,0.724,0.1168,6.1995,5.6649e-10,0.1009,0.0175,1.004,0.0071,0.0285,0.0048,3.3035875079366374e-08,4.035490600706714e-09
GCST90042778,anxiety-1,GCST90275153,mdd-age-sex-M1,0.4925,0.154,3.1974,0.0014,0.1075,0.0092,1.0213,0.0074,0.0088,0.0048,0.04140700698669736,0.005058064516129032
GCST90275156,schizo-age-sex-M1,GCST90137411,bcc-2,-0.0237,0.0481,-0.4931,0.622,0.0698,0.0121,0.976,0.0236,-0.0023,0.0051,1.0,0.7619672131147541
GCST90275148,ADHD-sex-M1,GCST005902,depression-broad,0.4361,0.0367,11.8687,1.7213e-32,0.0576,0.0028,1.0379,0.0097,0.0115,0.0066,2.407434967822083e-30,2.9407972881355933e-31
GCST90275149,ADHD-1,GCST90275152,autism-1,0.4511,0.0381,11.8509,2.1286e-32,0.1633,0.0124,1.0316,0.0083,0.4956,0.0067,2.927472436316147e-30,3.576048e-31
GCST90275149,ADHD-1,GCST90042670,prostate-cancer-father,-0.1398,0.07,-1.9974,0.0458,0.0065,0.0013,1.0205,0.0083,-0.0065,0.0057,0.9616630619364162,0.11747175572519084
GCST90255676,crc-cancer-2,GCST90042695,depression-family-sibling,-0.0037,0.0588,-0.0634,0.9495,0.0126,0.0015,1.0184,0.008,0.0004,0.0064,1.0,0.9746395112016294
GCST90042685,intestinal-cancer-mother,GCST90043874,skin-carcinoma-face,0.2208,0.1492,1.4796,0.139,0.0083,0.0014,1.0232,0.0079,-0.0026,0.005,1.0,0.2888907216494846
GCST90042778,anxiety-1,GCST90041830,non-epithelial-carcinoma,0.0689,0.1149,0.5995,0.5488,0.0169,0.0027,1.0279,0.0122,0.0021,0.0048,1.0,0.7092184615384615
GCST90042682,depression-family-mother,GCST90043874,skin-carcinoma-face,0.0007,0.0978,0.007,0.9944,0.0083,0.0014,1.0232,0.0079,-0.0078,0.0051,1.0,0.9969726504226754
GCST90042682,depression-family-mother,GCST90042673,intestinal-cancer-father,0.1683,0.2285,0.7365,0.4614,0.0018,0.001,1.0241,0.0064,0.0111,0.0052,1.0,0.6412905712319339
GCST90275149,ADHD-1,GCST90042843,anxiety-treatment-1,0.1301,0.0608,2.139,0.0324,0.0363,0.0043,1.0001,0.007,0.0112,0.0059,0.7245504846243699,0.08850731707317074
GCST90255676,crc-cancer-2,GCST006464,endometrial-carcinoma-2,0.1916,0.1064,1.8009,0.0717,0.0189,0.0047,1.0837,0.0095,0.056,0.0076,1.0,0.16866651108518085
GCST90275153,mdd-age-sex-M1,GCST90013410,bcc-1,0.0391,0.0469,0.8351,0.4037,0.0316,0.0044,1.0623,0.0172,-0.0107,0.0054,1.0,0.5956564740307242
GCST90042698,lung-cancer-family-sibling,GCST90043894,prostate-cancer-1,-0.0289,0.1424,-0.2027,0.8394,0.0254,0.0035,1.0432,0.014,0.0003,0.0051,1.0,0.9069839228295821
GCST90042700,breast-cancer-family-siblings,GCST90042695,depression-family-sibling,-0.0152,0.1217,-0.1251,0.9004,0.0126,0.0015,1.018,0.0079,0.0059,0.005,1.0,0.94247476635514
GCST005903,mdd-2,GCST004748,lung-carcinoma-1,0.2053,0.0727,2.8249,0.0047,0.0825,0.0163,1.0516,0.0115,0.0075,0.0053,0.1290634852903643,0.015765723793677206
GCST90011808,prostate-cancer-3,GCST90041830,non-epithelial-carcinoma,0.0658,0.0655,1.0042,0.3153,0.0169,0.0025,1.0273,0.0123,0.0198,0.006,1.0,0.5036805071315372
GCST003769,depression-symptoms,GCST004748,lung-carcinoma-1,0.2116,0.0666,3.1784,0.0015,0.0816,0.0165,1.0579,0.0123,0.0125,0.0063,0.044206205163093995,0.0054
GCST004748,lung-carcinoma-1,GCST90137412,squamous-carcinoma,0.4271,0.0431,9.918,3.4753e-23,0.0959,0.0108,0.7881,0.0186,0.0206,0.0065,3.562430720076535e-21,4.35168e-22
GCST90042669,depression-family-father,GCST90042699,intestinal-cancer-sibling,-0.0387,0.2276,-0.1701,0.8649,0.0022,0.0011,1.0114,0.0062,0.0044,0.0049,1.0,0.9238048574445619
GCST90225528,anxiety-any,GCST90011804,breast-carcinoma-1,-0.0274,0.0729,-0.3755,0.7073,0.0272,0.0039,1.0611,0.014,0.0064,0.0053,1.0,0.8194924137931036
GCST003740,adenocarcinoma-barret-oesophagus,GCST90011816,cervical-cancer-2,0.0935,0.1091,0.8574,0.3912,0.0091,0.0025,1.016,0.008,-0.003,0.005,1.0,0.583759585492228
GCST90275153,mdd-age-sex-M1,GCST004748,lung-carcinoma-1,0.2398,0.0685,3.5007,0.0005,0.0835,0.0159,1.0506,0.0115,-0.0028,0.006,0.015991908844530126,0.0019534883720930232
GCST90011804,breast-carcinoma-1,GCST005902,depression-broad,0.0576,0.0395,1.4586,0.1447,0.0577,0.0029,1.0369,0.0104,-0.0044,0.0054,1.0,0.29615756345177663
GCST90042784,depression-postpartum,GCST90042682,depression-family-mother,0.4415,0.3206,1.377,0.1685,0.0089,0.0013,1.0202,0.0077,0.004,0.0048,1.0,0.32789189189189194
GCST90042686,breast-cancer-family-mother,GCST90042684,lung-cancer-family-mother,0.0767,0.1537,0.4992,0.6176,0.0036,0.0012,1.0165,0.0066,0.0094,0.0045,1.0,0.7596878048780488
GCST90011804,breast-carcinoma-1,GCST90043889,breast-neoplasm-1,0.9212,0.0631,14.5939,3.072e-48,0.0048,0.001,1.0122,0.0081,0.5684,0.0093,5.9646132444057925e-46,7.286061176470588e-47
GCST90013410,bcc-1,GCST90041830,non-epithelial-carcinoma,0.9872,0.0202,48.7931,0.0,0.0169,0.0027,1.0278,0.0122,0.6239,0.0136,0.0,0.0
GCST003740,adenocarcinoma-barret-oesophagus,GCST004750,lung-cancer-squamous,0.1139,0.1153,0.9884,0.3229,0.0538,0.0145,1.0413,0.0092,0.032,0.0056,1.0,0.5117660377358492
GCST90041833,breast-neoplasm-2,GCST90042685,intestinal-cancer-mother,0.0077,0.1404,0.055,0.9561,0.0034,0.001,1.0086,0.0064,-0.0013,0.0044,1.0,0.9759481518987342
GCST009980,mdd-trauma,GCST004749,lung-carcinoma-smokers,0.0683,0.1075,0.6358,0.5249,0.1048,0.0267,1.0483,0.0096,0.01,0.0051,1.0,0.6925382198952881
GCST90011816,cervical-cancer-2,GCST003769,depression-symptoms,0.3833,0.0968,3.958,7.5587e-05,0.0384,0.0035,1.0154,0.0075,-0.0067,0.0053,0.002700132872454776,0.0003298341818181818
GCST005903,mdd-2,GCST006465,endometrial-carcinoma-1,0.1521,0.1272,1.1959,0.2317,0.0351,0.0098,1.0746,0.009,-0.0019,0.0052,1.0,0.4090255691768826
GCST90041853,prostate-cancer-5,GCST90275156,schizo-age-sex-M1,0.1321,0.0799,1.6536,0.0982,0.1135,0.0122,1.0314,0.008,-0.0084,0.0048,1.0,0.219480266075388
GCST90042696,prostate-cancer-sibling,GCST90011809,melanoma-1,-0.3225,0.2616,-1.2329,0.2176,0.0088,0.0023,1.0018,0.0089,0.0106,0.0049,1.0,0.3923806797853309
GCST90275153,mdd-age-sex-M1,GCST90011809,melanoma-1,-0.1154,0.08,-1.4426,0.1491,0.0089,0.0023,1.0013,0.0089,-4.0726e-05,0.0049,1.0,0.3024
GCST004744,adenocarcinoma-lung,GCST90042669,depression-family-father,-0.1207,0.1071,-1.1274,0.2596,0.0068,0.0014,1.0138,0.0071,0.0017,0.0053,1.0,0.43868700754400675
GCST90042786,depression-trauma,GCST90275158,schizophrenia-M1,-0.0043,0.1091,-0.0391,0.9688,0.1261,0.0132,1.0385,0.0087,0.0036,0.0052,1.0,0.9817747865394275
GCST90042698,lung-cancer-family-sibling,GCST90041853,prostate-cancer-5,0.0827,0.15,0.5509,0.5817,0.018,0.0029,1.03,0.0107,-0.0028,0.0045,1.0,0.732152808988764
GCST005903,mdd-2,GCST005902,depression-broad,0.846,0.049,17.2648,8.654299999999999e-67,0.0573,0.0028,1.0392,0.0098,0.2515,0.0057,2.6948591993969813e-64,3.2918997735849053e-65
GCST003740,adenocarcinoma-barret-oesophagus,GCST90042778,anxiety-1,0.0958,0.1247,0.768,0.4425,0.0258,0.0087,1.0044,0.0066,-0.0056,0.0047,1.0,0.6244097970608817
GCST90042700,breast-cancer-family-siblings,GCST90255676,crc-cancer-2,0.2306,0.0853,2.7044,0.0068,0.0848,0.0098,1.1624,0.0211,-0.0061,0.0053,0.17984746715925418,0.02196923076923077
GCST90042672,lung-cancer-family-father,GCST90011808,prostate-cancer-3,-0.0897,0.071,-1.2625,0.2068,0.0332,0.0046,1.0537,0.0197,0.0008,0.0053,1.0,0.3776579185520362
GCST003769,depression-symptoms,GCST004749,lung-carcinoma-smokers,0.1733,0.0886,1.9546,0.0506,0.1035,0.0287,1.0522,0.0104,0.0084,0.0057,1.0,0.12799196988707653
GCST004744,adenocarcinoma-lung,GCST90013410,bcc-1,0.1431,0.0572,2.5009,0.0124,0.0318,0.0045,1.0607,0.0175,0.0109,0.0068,0.3077372317318543,0.03759157894736842
GCST90042860,crc-benign-neoplasm,GCST90042695,depression-family-sibling,0.272,0.0847,3.2112,0.0013,0.0127,0.0015,1.0179,0.0079,0.006,0.0051,0.03865719802850742,0.004722162162162162
GCST90011804,breast-carcinoma-1,GCST90042672,lung-cancer-family-father,0.1544,0.0696,2.2173,0.0266,0.0133,0.0018,0.9977,0.0083,-0.0023,0.0051,0.6105661864714401,0.0745835883171071
GCST004748,lung-carcinoma-1,GCST90041853,prostate-cancer-5,-0.114,0.0931,-1.2242,0.2209,0.0181,0.0029,1.0303,0.0105,0.0106,0.006,1.0,0.39515031055900623
GCST90042700,breast-cancer-family-siblings,GCST90042670,prostate-cancer-father,0.1354,0.1673,0.8094,0.4183,0.0065,0.0013,1.0203,0.0081,0.0091,0.005,1.0,0.6087131560028756
GCST90275152,autism-1,GCST90042686,breast-cancer-family-mother,-0.1354,0.0813,-1.6652,0.0959,0.0062,0.0014,1.0267,0.0093,0.0096,0.0057,1.0,0.214816
GCST003769,depression-symptoms,GCST90042670,prostate-cancer-father,-0.0457,0.1053,-0.4343,0.6641,0.0065,0.0013,1.0232,0.0085,-0.0014,0.0059,1.0,0.7952731157270029
GCST009980,mdd-trauma,GCST90275154,mdd-sex-M1,0.5229,0.0844,6.1946,5.845e-10,0.1194,0.0091,1.0264,0.0075,0.0096,0.0049,3.396613867132377e-08,4.1491267605633805e-09
GCST90042700,breast-cancer-family-siblings,GCST90255675,crc-cancer-1,0.2049,0.0814,2.5181,0.0118,0.0861,0.0092,1.1793,0.023,-0.0026,0.0056,0.29417382046095175,0.035934743202416915
GCST90042699,intestinal-cancer-sibling,GCST90042673,intestinal-cancer-father,0.3575,0.4062,0.88,0.3788,0.0018,0.001,1.024,0.0064,0.0429,0.0046,1.0,0.5711748691099477
GCST006465,endometrial-carcinoma-1,GCST004750,lung-cancer-squamous,0.1603,0.2335,0.6866,0.4923,0.0477,0.0165,1.0521,0.0112,0.0138,0.0066,1.0,0.6646731772575251
GCST90275149,ADHD-1,GCST90042686,breast-cancer-family-mother,-0.1479,0.0697,-2.1211,0.0339,0.0062,0.0014,1.0266,0.0093,0.0026,0.0056,0.7479595354867882,0.0913668449197861
GCST90255676,crc-cancer-2,GCST004748,lung-carcinoma-1,0.2742,0.0469,5.8459,5.0375e-09,0.0837,0.0166,1.0487,0.0109,0.0437,0.0058,2.722832570564113e-07,3.3260705882352935e-08
GCST90225528,anxiety-any,GCST90225529,anxiety-others,0.9958,0.0037,265.5878,0.0,0.0088,0.001,1.017,0.0072,0.978,0.0071,0.0,0.0
GCST90042843,anxiety-treatment-1,GCST90275155,mdd-5,0.4862,0.0692,7.0227,2.177e-12,0.1182,0.0095,1.0301,0.0074,0.0126,0.0046,1.387198683099901e-10,1.69452972972973e-11
GCST90275148,ADHD-sex-M1,GCST90275157,schizo-sex-M1,0.5989,0.0354,16.9044,4.1750000000000003e-64,0.1285,0.0125,1.0357,0.0084,0.3591,0.0065,1.1295530893039757e-61,1.3798032786885247e-62
GCST003740,adenocarcinoma-barret-oesophagus,GCST90042686,breast-cancer-family-mother,0.1078,0.1002,1.0758,0.282,0.0063,0.0014,1.0259,0.0095,-0.0109,0.0049,1.0,0.46561179361179356
GCST90011804,breast-carcinoma-1,GCST90043894,prostate-cancer-1,0.0994,0.0652,1.5233,0.1277,0.0254,0.0037,1.0422,0.0147,-0.001,0.0056,1.0,0.26929205020920505
GCST90043889,breast-neoplasm-1,GCST90042682,depression-family-mother,0.221,0.1234,1.7905,0.0734,0.0089,0.0013,1.0201,0.0077,-0.005,0.0052,1.0,0.17166403712296988
GCST009979,mdd-1,GCST005903,mdd-2,0.6966,0.0613,11.3662,6.1593e-30,0.0172,0.0021,1.0017,0.0068,0.0792,0.0048,7.585890373044036e-28,9.266528955223882e-29
GCST006465,endometrial-carcinoma-1,GCST90137411,bcc-2,-0.0162,0.0914,-0.177,0.8595,0.0667,0.0143,0.9935,0.0305,0.0005,0.0073,1.0,0.9209113708820403
GCST006465,endometrial-carcinoma-1,GCST90043894,prostate-cancer-1,-0.1152,0.15,-0.7681,0.4424,0.021,0.0042,1.066,0.0206,0.0086,0.0071,1.0,0.6244097970608817
GCST90011816,cervical-cancer-2,GCST90011808,prostate-cancer-3,0.1281,0.1002,1.2789,0.2009,0.0336,0.0046,1.0522,0.0194,-0.0067,0.0051,1.0,0.37157284403669727
GCST005903,mdd-2,GCST90042684,lung-cancer-family-mother,0.4833,0.1617,2.9877,0.0028,0.0036,0.0012,1.0169,0.0066,0.0077,0.0048,0.07885703037057039,0.009632764505119453
GCST90042844,anxiety-treatment-2,GCST90255675,crc-cancer-1,-0.0906,0.0627,-1.4465,0.148,0.0862,0.0092,1.1789,0.0228,-0.0023,0.006,1.0,0.3014864048338368
