"SNP_rm_GWAS1_Nmiss","SNP_rm_GWAS2_Nmiss","SNP_RP_GWAS1_TOTAL","SNP_RP_GWAS1_PERC","SNP_RP_GWAS2_TOTAL","SNP_RP_GWAS2_PERC","h2_1","h2_1_se","h2_2","h2_2_se","gcov","gcov_se","rg","se","p","output_file","output_file_path","id_1","label_1","id_2","label_2"
0,0,1008231,1029876,1029738,1029876,0.0473,0.0087,0.0142,0.0017,-0.0019,0.002,-0.0742,0.075,0.323,"GCST002245_alzheimers-late-onset-4_GCST90435602_breast-cancer-3.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST002245_alzheimers-late-onset-4_GCST90435602_breast-cancer-3.Rout","GCST002245","alzheimers-late-onset-4","GCST90435602","breast-cancer-3"
0,0,1029738,1029876,1029867,1029876,0.0101,0.001,0.0323,0.0032,1e-04,8e-04,0.0079,0.0446,0.859,"GCST90435863_anxiety-3_GCST90043894_prostate-cancer-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435863_anxiety-3_GCST90043894_prostate-cancer-1.Rout","GCST90435863","anxiety-3","GCST90043894","prostate-cancer-1"
0,0,1029867,1029876,1029721,1029876,0.023,0.0025,0.3665,0.0092,-0.001,0.0024,-0.0106,0.0258,0.681,"GCST90041853_prostate-cancer-5_GCST90128471-all_SCZ-PGC-2022-all.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90041853_prostate-cancer-5_GCST90128471-all_SCZ-PGC-2022-all.Rout","GCST90041853","prostate-cancer-5","GCST90128471-all","SCZ-PGC-2022-all"
0,0,1029099,1029876,1029738,1029876,0.368,0.0101,0.0071,8e-04,0.002,0.0024,0.0391,0.0478,0.413,"GCST90275149_ADHD-1_GCST90435663_skin-benign-neoplasm.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275149_ADHD-1_GCST90435663_skin-benign-neoplasm.Rout","GCST90275149","ADHD-1","GCST90435663","skin-benign-neoplasm"
0,0,1029099,1029876,1025340,1029876,0.3631,0.0098,0.4231,0.0115,0.0414,0.0055,0.1057,0.0139,2.79e-14,"GCST90275147_ADHD-age-sex-M1_GCST009337_SCZ-PGC-2019.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275147_ADHD-age-sex-M1_GCST009337_SCZ-PGC-2019.Rout","GCST90275147","ADHD-age-sex-M1","GCST009337","SCZ-PGC-2019"
911853,0,24750,1029876,1029867,1029876,1,0,0.0226,0.0024,6e-07,5.33e-06,3.99e-06,3.59e-05,0.911,"GCST001241_BIP-PGC-2011_GCST90041853_prostate-cancer-5.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST001241_BIP-PGC-2011_GCST90041853_prostate-cancer-5.Rout","GCST001241","BIP-PGC-2011","GCST90041853","prostate-cancer-5"
0,0,1029720,1029876,1029738,1029876,0.0696,0.0021,0.0938,0.0043,0.0347,0.0019,0.4301,0.0275,2.87e-55,"PGC-BIP-2021_BIP-PGC-2021_GCST009979_mdd-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/PGC-BIP-2021_BIP-PGC-2021_GCST009979_mdd-1.Rout","PGC-BIP-2021","BIP-PGC-2021","GCST009979","mdd-1"
0,0,1029876,1029876,1029867,1029876,0.0171,0.0013,0.0073,0.001,0.0029,7e-04,0.2641,0.0661,6.51e-05,"GCST90012878_alzheimers-disease-family-his","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90012878_alzheimers-disease-family-history_GCST90042669_depression-family-father.Rout","GCST90012878","alzheimers-disease-family-history","GCST90042669","depression-family-father"
0,1894,1029867,1029876,1027561,1029876,0.0122,0.0015,0.0084,0.0017,0.0031,0.001,0.3019,0.0989,0.00228,"GCST90041886_breast-carcinoma-2_GCST90011816_cervical-cancer-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90041886_breast-carcinoma-2_GCST90011816_cervical-cancer-2.Rout","GCST90041886","breast-carcinoma-2","GCST90011816","cervical-cancer-2"
0,0,1029876,1029876,1029335,1029876,0.0093,0.0043,0,0,-0.0016,0.001,-Inf,NA,NA,"GCST90012878_alzheimers-disease-family-his","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90012878_alzheimers-disease-family-history_GCST90428118_crc-cancer-3.Rout","GCST90012878","alzheimers-disease-family-history","GCST90428118","crc-cancer-3"
0,0,1027244,1029876,1029099,1029876,0.012,9e-04,0.2424,0.0091,0.02,0.0018,0.3709,0.036,7.2e-25,"GCST90225528_anxiety-any_GCST90275157_schizo-sex-M1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90225528_anxiety-any_GCST90275157_schizo-sex-M1.Rout","GCST90225528","anxiety-any","GCST90275157","schizo-sex-M1"
0,0,1029099,1029876,1029867,1029876,0.1874,0.0089,0.0063,0.0017,-9e-04,0.0024,-0.0263,0.0705,0.709,"GCST90275151_autism-sex-M1_GCST90044453_uterine-polyp-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275151_autism-sex-M1_GCST90044453_uterine-polyp-2.Rout","GCST90275151","autism-sex-M1","GCST90044453","uterine-polyp-2"
0,0,1029867,1029876,1029738,1029876,0.0239,0.006,0.0938,0.0043,0.0376,0.0033,0.7939,0.1279,5.46e-10,"GCST90042778_anxiety-1_GCST009979_mdd-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042778_anxiety-1_GCST009979_mdd-1.Rout","GCST90042778","anxiety-1","GCST009979","mdd-1"
0,0,1028643,1029876,1029867,1029876,0.0641,0.0021,0.0414,0.0032,0.0014,0.0013,0.0274,0.0261,0.292,"GCST005902_depression-broad_GCST90044335_glaucoma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST005902_depression-broad_GCST90044335_glaucoma.Rout","GCST005902","depression-broad","GCST90044335","glaucoma"
0,0,1016803,1029876,1029738,1029876,0.0384,0.0036,0.008,9e-04,0.001,0.001,0.0581,0.0537,0.279,"GCST90027164_lateral-sclerosis-1_GCST90435919_headache-disorder-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90027164_lateral-sclerosis-1_GCST90435919_headache-disorder-1.Rout","GCST90027164","lateral-sclerosis-1","GCST90435919","headache-disorder-1"
0,0,1029335,1029876,1029738,1029876,0,0,0.0081,0.0012,0.0015,0.001,Inf,NA,NA,"GCST90428118_crc-cancer-3_GCST90435666_uterine-benign-neoplasm.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90428118_crc-cancer-3_GCST90435666_uterine-benign-neoplasm.Rout","GCST90428118","crc-cancer-3","GCST90435666","uterine-benign-neoplasm"
0,0,1008231,1029876,1029867,1029876,0.0473,0.0087,0.0101,0.0011,0.0023,0.0019,0.1038,0.0869,0.232,"GCST002245_alzheimers-late-onset-4_GCST90043874_skin-carcinoma-face.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST002245_alzheimers-late-onset-4_GCST90043874_skin-carcinoma-face.Rout","GCST002245","alzheimers-late-onset-4","GCST90043874","skin-carcinoma-face"
0,0,1025331,1029876,1029738,1029876,0.0162,0.0023,0.0071,8e-04,-2.14e-05,9e-04,-0.002,0.0817,0.98,"GCST009315_PTSD-PGC-2019_GCST90435663_skin-benign-neoplasm.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST009315_PTSD-PGC-2019_GCST90435663_skin-benign-neoplasm.Rout","GCST009315","PTSD-PGC-2019","GCST90435663","skin-benign-neoplasm"
0,0,1029876,1029876,1029738,1029876,0.0171,0.0013,0.0104,9e-04,-0.0013,7e-04,-0.0972,0.0506,0.0548,"GCST90012878_alzheimers-disease-family-his","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90012878_alzheimers-disease-family-history_GCST90435667_uterine-leiomyoma.Rout","GCST90012878","alzheimers-disease-family-history","GCST90435667","uterine-leiomyoma"
0,0,1029867,1029876,1029099,1029876,0.021,0.0027,0.1826,0.0047,0.0129,0.003,0.2075,0.0524,7.48e-05,"GCST90042844_anxiety-treatment-2_GCST90275153_mdd-age-sex-M1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042844_anxiety-treatment-2_GCST90275153_mdd-age-sex-M1.Rout","GCST90042844","anxiety-treatment-2","GCST90275153","mdd-age-sex-M1"
0,0,1029867,1029876,1025614,1029876,0.0095,0.001,0.0391,0.0032,-0.0012,0.0013,-0.0615,0.0686,0.37,"GCST90042682_depression-family-mother_GCST006464_endometrial-carcinoma-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042682_depression-family-mother_GCST006464_endometrial-carcinoma-2.Rout","GCST90042682","depression-family-mother","GCST006464","endometrial-carcinoma-2"
1967,0,1027488,1029876,1015421,1029876,0.0052,0.0012,0.2999,0.0443,-0.0059,0.0042,-0.1504,0.1059,0.156,"GCST90011809_melanoma-1_GCST003566_multiple-sclerosis-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90011809_melanoma-1_GCST003566_multiple-sclerosis-1.Rout","GCST90011809","melanoma-1","GCST003566","multiple-sclerosis-1"
0,0,1029099,1029876,1029867,1029876,0.3631,0.0098,0.0414,0.0032,0.004,0.0037,0.0329,0.0301,0.275,"GCST90275147_ADHD-age-sex-M1_GCST90044335_glaucoma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275147_ADHD-age-sex-M1_GCST90044335_glaucoma.Rout","GCST90275147","ADHD-age-sex-M1","GCST90044335","glaucoma"
0,0,1019367,1029876,1029867,1029876,0.1337,0.0122,0.0301,0.0031,-0.0062,0.0027,-0.0972,0.0441,0.0276,"GCST010514_autism-2_GCST90043894_prostate-cancer-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST010514_autism-2_GCST90043894_prostate-cancer-1.Rout","GCST010514","autism-2","GCST90043894","prostate-cancer-1"
0,0,1025614,1029876,1029867,1029876,0.0391,0.0032,0.0113,0.001,0.0045,0.001,0.2158,0.0511,2.41e-05,"GCST006464_endometrial-carcinoma-2_GCST90042672_lung-cancer-family-father.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST006464_endometrial-carcinoma-2_GCST90042672_lung-cancer-family-father.Rout","GCST006464","endometrial-carcinoma-2","GCST90042672","lung-cancer-family-father"
0,0,1029867,1029876,1029738,1029876,0.0114,0.0011,0.0207,0.0018,0.0028,6e-04,0.1814,0.0415,1.27e-05,"GCST90041833_breast-neoplasm-2_GCST90435597_skin-neoplasm.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90041833_breast-neoplasm-2_GCST90435597_skin-neoplasm.Rout","GCST90041833","breast-neoplasm-2","GCST90435597","skin-neoplasm"
0,0,1029867,1029876,970963,1029876,0.0043,9e-04,0.0496,0.0209,0.0051,0.002,0.3538,0.1791,0.0482,"GCST90042685_intestinal-cancer-mother_GCST004749_lung-carcinoma-smokers.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042685_intestinal-cancer-mother_GCST004749_lung-carcinoma-smokers.Rout","GCST90042685","intestinal-cancer-mother","GCST004749","lung-carcinoma-smokers"
0,0,1027244,1029876,1029867,1029876,0.045,0.0018,0.0086,0.0014,0.003,0.0011,0.1545,0.0584,0.00812,"GCST90129450_migraine-disorder-1_GCST90042872_uterine-fibroid-leiomyoma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90129450_migraine-disorder-1_GCST90042872_uterine-fibroid-leiomyoma.Rout","GCST90129450","migraine-disorder-1","GCST90042872","uterine-fibroid-leiomyoma"
0,0,1029335,1029876,1016163,1029876,0,0,0.0235,0.0027,6.14e-05,0.0017,Inf,NA,NA,"GCST90428117_prostate-cancer_GCST90239856_uterine-leiomyoma-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90428117_prostate-cancer_GCST90239856_uterine-leiomyoma-2.Rout","GCST90428117","prostate-cancer","GCST90239856","uterine-leiomyoma-2"
0,5,1029867,1029876,134012,1029876,0.0097,0.0012,0,0,-9e-04,0.0016,-Inf,NA,NA,"GCST90042682_depression-family-mother_GCST012431_parkinsons-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042682_depression-family-mother_GCST012431_parkinsons-1.Rout","GCST90042682","depression-family-mother","GCST012431","parkinsons-1"
0,0,1029738,1029876,1029876,1029876,0.0201,0.002,0.0333,0.0023,-0.0017,8e-04,-0.0668,0.0338,0.048,"GCST90435594_skin-cancer_GCST009158_uterine-fibroid-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435594_skin-cancer_GCST009158_uterine-fibroid-1.Rout","GCST90435594","skin-cancer","GCST009158","uterine-fibroid-1"
0,0,1029738,1029876,1016163,1029876,0.0938,0.0043,0.0201,0.0021,0.0107,0.0016,0.2468,0.0416,3.03e-09,"GCST009979_mdd-1_GCST90239856_uterine-leiomyoma-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST009979_mdd-1_GCST90239856_uterine-leiomyoma-2.Rout","GCST009979","mdd-1","GCST90239856","uterine-leiomyoma-2"
0,0,1006053,1029876,1029738,1029876,0.1012,0.003,0.0048,7e-04,0.0075,0.0012,0.341,0.0648,1.43e-07,"PGC-ADHD-2022_ADHD-PGC-2022_GCST90436787_musculoskeletal-disorder.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/PGC-ADHD-2022_ADHD-PGC-2022_GCST90436787_musculoskeletal-disorder.Rout","PGC-ADHD-2022","ADHD-PGC-2022","GCST90436787","musculoskeletal-disorder"
0,0,1029099,1029876,971756,1029876,0.178,0.0101,0.0227,0.0083,0.0121,0.0053,0.1898,0.0869,0.0289,"GCST90275151_autism-sex-M1_GCST004750_lung-cancer-squamous.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275151_autism-sex-M1_GCST004750_lung-cancer-squamous.Rout","GCST90275151","autism-sex-M1","GCST004750","lung-cancer-squamous"
0,0,1029867,1029876,1029099,1029876,0.0239,0.006,0.1998,0.006,0.0459,0.0039,0.6648,0.1044,1.89e-10,"GCST90042778_anxiety-1_GCST90275155_mdd-5.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042778_anxiety-1_GCST90275155_mdd-5.Rout","GCST90042778","anxiety-1","GCST90275155","mdd-5"
0,911853,1029720,1029876,24750,1029876,0.066,0.0023,1,0,-2.5e-05,5.19e-06,-9.74e-05,2.03e-05,1.53e-06,"PGC-BIP-2021_BIP-PGC-2021_GCST001241_BIP-PGC-2011.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/PGC-BIP-2021_BIP-PGC-2021_GCST001241_BIP-PGC-2011.Rout","PGC-BIP-2021","BIP-PGC-2021","GCST001241","BIP-PGC-2011"
0,0,1029867,1029876,1029738,1029876,0.0323,0.0032,0.0071,8e-04,0.0021,9e-04,0.1416,0.0603,0.0189,"GCST90043894_prostate-cancer-1_GCST90435663_skin-benign-neoplasm.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90043894_prostate-cancer-1_GCST90435663_skin-benign-neoplasm.Rout","GCST90043894","prostate-cancer-1","GCST90435663","skin-benign-neoplasm"
0,0,1029867,1029876,834663,1029876,0.0057,0.0011,0,0,6e-04,3e-04,Inf,NA,NA,"GCST90043889_breast-neoplasm-1_GCST90399736_thyroid-cancer.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90043889_breast-neoplasm-1_GCST90399736_thyroid-cancer.Rout","GCST90043889","breast-neoplasm-1","GCST90399736","thyroid-cancer"
0,0,1025614,1029876,1029099,1029876,0.0391,0.0032,0.1826,0.0047,0.0059,0.0027,0.0704,0.032,0.028,"GCST006464_endometrial-carcinoma-2_GCST90275153_mdd-age-sex-M1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST006464_endometrial-carcinoma-2_GCST90275153_mdd-age-sex-M1.Rout","GCST006464","endometrial-carcinoma-2","GCST90275153","mdd-age-sex-M1"
0,0,1029738,1029876,1029099,1029876,0.017,0.0016,0.1978,0.0063,3e-04,0.0019,0.0044,0.033,0.894,"GCST90435602_breast-cancer-3_GCST90275154_mdd-sex-M1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435602_breast-cancer-3_GCST90275154_mdd-sex-M1.Rout","GCST90435602","breast-cancer-3","GCST90275154","mdd-sex-M1"
0,1967,1029738,1029876,1027488,1029876,0.0159,0.0014,0.0052,0.0012,9e-04,7e-04,0.1045,0.0848,0.218,"GCST90435859_depression-disorder_GCST90011809_melanoma-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435859_depression-disorder_GCST90011809_melanoma-1.Rout","GCST90435859","depression-disorder","GCST90011809","melanoma-1"
0,0,1029720,1029876,1029738,1029876,0.0696,0.0021,0.0193,0.001,-8e-04,7e-04,-0.0215,0.0185,0.246,"PGC-BIP-2021_BIP-PGC-2021_GCST90435945_peripheral-cns-disorder.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/PGC-BIP-2021_BIP-PGC-2021_GCST90435945_peripheral-cns-disorder.Rout","PGC-BIP-2021","BIP-PGC-2021","GCST90435945","peripheral-cns-disorder"
0,0,970963,1029876,1029099,1029876,0.0496,0.0209,0.136,0.0081,0.0283,0.0066,0.3451,0.1317,0.00879,"GCST004749_lung-carcinoma-smokers_GCST90275155_mdd-5.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST004749_lung-carcinoma-smokers_GCST90275155_mdd-5.Rout","GCST004749","lung-carcinoma-smokers","GCST90275155","mdd-5"
0,0,1029867,1029876,1029867,1029876,0.0039,9e-04,0.0182,0.0015,7e-04,6e-04,0.0859,0.0704,0.222,"GCST90042685_intestinal-cancer-mother_GCST90041830_non-epithelial-carcinoma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042685_intestinal-cancer-mother_GCST90041830_non-epithelial-carcinoma.Rout","GCST90042685","intestinal-cancer-mother","GCST90041830","non-epithelial-carcinoma"
0,0,1029099,1029876,1029738,1029876,0.2246,0.0091,0.0104,9e-04,0.0038,0.0019,0.0788,0.0405,0.0516,"GCST90275156_schizo-age-sex-M1_GCST90435667_uterine-leiomyoma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275156_schizo-age-sex-M1_GCST90435667_uterine-leiomyoma.Rout","GCST90275156","schizo-age-sex-M1","GCST90435667","uterine-leiomyoma"
911853,304,24750,1029876,836495,1029876,1,0,0.2967,0.0142,-7.47e-07,5.73e-06,-1.37e-06,1.05e-05,0.896,"GCST001241_BIP-PGC-2011_GCST90271612_generalised-epilepsy.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST001241_BIP-PGC-2011_GCST90271612_generalised-epilepsy.Rout","GCST001241","BIP-PGC-2011","GCST90271612","generalised-epilepsy"
0,0,1029867,1029876,1029867,1029876,0.0138,0.0011,0.0086,0.0014,0.0021,8e-04,0.1939,0.075,0.00978,"GCST90042695_depression-family-sibling_GCST90042872_uterine-fibroid-leiomyoma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042695_depression-family-sibling_GCST90042872_uterine-fibroid-leiomyoma.Rout","GCST90042695","depression-family-sibling","GCST90042872","uterine-fibroid-leiomyoma"
0,0,1029738,1029876,1029867,1029876,0.017,0.0016,0.0323,0.0032,0.0013,0.001,0.0535,0.0452,0.236,"GCST90435602_breast-cancer-3_GCST90043894_prostate-cancer-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435602_breast-cancer-3_GCST90043894_prostate-cancer-1.Rout","GCST90435602","breast-cancer-3","GCST90043894","prostate-cancer-1"
0,0,1027244,1029876,1029867,1029876,0.045,0.0018,0.023,0.0025,0.0011,0.0011,0.0337,0.0337,0.318,"GCST90129450_migraine-disorder-1_GCST90041853_prostate-cancer-5.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90129450_migraine-disorder-1_GCST90041853_prostate-cancer-5.Rout","GCST90129450","migraine-disorder-1","GCST90041853","prostate-cancer-5"
0,0,1029530,1029876,907187,1029876,0.2719,0.0186,0.0592,0.005,0.0117,0.0041,0.0919,0.0325,0.00473,"GCST003740_adenocarcinoma-barret-oesophagus_GCST90137412_squamous-carcinoma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST003740_adenocarcinoma-barret-oesophagus_GCST90137412_squamous-carcinoma.Rout","GCST003740","adenocarcinoma-barret-oesophagus","GCST90137412","squamous-carcinoma"
0,0,1027244,1029876,1029099,1029876,0.012,9e-04,0.2246,0.0091,0.0191,0.0018,0.3678,0.0368,1.72e-23,"GCST90225528_anxiety-any_GCST90275156_schizo-age-sex-M1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90225528_anxiety-any_GCST90275156_schizo-age-sex-M1.Rout","GCST90225528","anxiety-any","GCST90275156","schizo-age-sex-M1"
0,0,1029867,1029876,1016163,1029876,0.0182,0.0015,0.0201,0.0021,7e-04,7e-04,0.0377,0.0388,0.332,"GCST90041830_non-epithelial-carcinoma_GCST90239856_uterine-leiomyoma-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90041830_non-epithelial-carcinoma_GCST90239856_uterine-leiomyoma-2.Rout","GCST90041830","non-epithelial-carcinoma","GCST90239856","uterine-leiomyoma-2"
0,0,1025614,1029876,1015421,1029876,0.0723,0.0078,0.2865,0.0263,0.0088,0.0085,0.0608,0.0597,0.308,"GCST006465_endometrial-carcinoma-1_GCST003566_multiple-sclerosis-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST006465_endometrial-carcinoma-1_GCST003566_multiple-sclerosis-1.Rout","GCST006465","endometrial-carcinoma-1","GCST003566","multiple-sclerosis-1"
0,0,1029099,1029876,1029099,1029876,0.1826,0.0047,0.2424,0.0091,0.1531,0.0024,0.7279,0.0212,9.02e-258,"GCST90275153_mdd-age-sex-M1_GCST90275157_schizo-sex-M1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275153_mdd-age-sex-M1_GCST90275157_schizo-sex-M1.Rout","GCST90275153","mdd-age-sex-M1","GCST90275157","schizo-sex-M1"
0,0,1006053,1029876,907187,1029876,0.1011,0.0036,0.0437,0.006,-7e-04,0.0014,-0.0108,0.0208,0.602,"PGC-ADHD-2022_ADHD-PGC-2022_GCST90137411_bcc-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/PGC-ADHD-2022_ADHD-PGC-2022_GCST90137411_bcc-2.Rout","PGC-ADHD-2022","ADHD-PGC-2022","GCST90137411","bcc-2"
0,0,1027982,1029876,1029099,1029876,0.076,0.0052,0.1978,0.0063,0.0832,0.0034,0.6787,0.0436,1.34e-54,"GCST010009_mdd-lifetime-1_GCST90275154_mdd-sex-M1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST010009_mdd-lifetime-1_GCST90275154_mdd-sex-M1.Rout","GCST010009","mdd-lifetime-1","GCST90275154","mdd-sex-M1"
336,0,836400,1029876,1029738,1029876,0.1216,0.0106,0.0795,0.0049,0.0026,0.0042,0.0266,0.0429,0.535,"GCST90271613_partial-epilepsy-1_GCST009979_mdd-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90271613_partial-epilepsy-1_GCST009979_mdd-1.Rout","GCST90271613","partial-epilepsy-1","GCST009979","mdd-1"
0,0,1027244,1029876,1029099,1029876,0.012,9e-04,0.3623,0.0093,0.0193,0.0018,0.2927,0.0308,1.84e-21,"GCST90225528_anxiety-any_GCST90275148_ADHD-sex-M1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90225528_anxiety-any_GCST90275148_ADHD-sex-M1.Rout","GCST90225528","anxiety-any","GCST90275148","ADHD-sex-M1"
0,0,1029530,1029876,1027179,1029876,0.375,0.0149,0.0342,0.0025,-0.0012,0.0035,-0.0108,0.0307,0.725,"GCST003740_adenocarcinoma-barret-oesophagus_GCST90013410_bcc-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST003740_adenocarcinoma-barret-oesophagus_GCST90013410_bcc-1.Rout","GCST003740","adenocarcinoma-barret-oesophagus","GCST90013410","bcc-1"
0,0,1029867,1029876,1029867,1029876,0.0095,0.001,0.0085,0.001,0.0016,6e-04,0.1775,0.069,0.0102,"GCST90042682_depression-family-mother_GCST90042670_prostate-cancer-father.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042682_depression-family-mother_GCST90042670_prostate-cancer-father.Rout","GCST90042682","depression-family-mother","GCST90042670","prostate-cancer-father"
0,0,1008231,1029876,1029721,1029876,0.0473,0.0087,0.3874,0.0124,0.0146,0.0043,0.1081,0.0325,0.000889,"GCST002245_alzheimers-late-onset-4_GCST90128471-male_SCZ-PGC-2022-males.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST002245_alzheimers-late-onset-4_GCST90128471-male_SCZ-PGC-2022-males.Rout","GCST002245","alzheimers-late-onset-4","GCST90128471-male","SCZ-PGC-2022-males"
0,0,1029530,1029876,1029099,1029876,0.375,0.0149,0.1998,0.006,0.0221,0.0057,0.0808,0.0211,0.000124,"GCST003740_adenocarcinoma-barret-oesophagus_GCST90275155_mdd-5.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST003740_adenocarcinoma-barret-oesophagus_GCST90275155_mdd-5.Rout","GCST003740","adenocarcinoma-barret-oesophagus","GCST90275155","mdd-5"
