id_1,label_1,id_2,label_2,rg,se,z,p,h2_obs,h2_obs_se,h2_int,h2_int_se,gcov_int,gcov_int_se
GCST90275147,ADHD-age-sex-M1,GCST010514,autism-2,0.4328,0.0516,8.3938,4.7068e-17,0.1768,0.0152,1.0183,0.01,0.2437,0.0072
GCST90027164,lateral-sclerosis-1,GCST90044335,glaucoma,0.0088,0.082,0.1077,0.9142,0.0327,0.0044,1.0391,0.0092,-0.0029,0.0056
GCST90435594,skin-cancer,GCST90042872,uterine-fibroid-leiomyoma,-0.0933,0.1,-0.933,0.3508,0.0072,0.0018,1.0147,0.0067,0.0181,0.0053
GCST90246358,cervical-cancer-1,GCST90435594,skin-cancer,-0.0885,0.0638,-1.387,0.1654,0.0169,0.0033,1.0294,0.0135,0.005,0.004
GCST90225528,anxiety-any,GCST90435600,breast-cancer-1,0.0126,0.0782,0.1614,0.8718,0.0111,0.0017,1.0435,0.0104,0.0106,0.0051
GCST90042786,depression-trauma,GCST90011808,prostate-cancer-3,-0.2214,0.1073,-2.0633,0.0391,0.0334,0.0046,1.0553,0.0197,0.0015,0.0051
GCST004744,adenocarcinoma-lung,GCST90013410,bcc-1,0.1431,0.0572,2.5009,0.0124,0.0318,0.0045,1.0607,0.0175,0.0109,0.0068
GCST90011804,breast-carcinoma-1,GCST010009,mdd-lifetime-1,0.0026,0.0778,0.0338,0.973,0.0694,0.0086,1.0223,0.008,-2.9028e-05,0.0057
GCST005902,depression-broad,GCST006803,SCZ-PGC-2018,0.302,0.0264,11.4505,2.3370e-30,1.1953,0.0484,1.1181,0.0142,0.0243,0.0081
GCST002245,alzheimers-late-onset-4,GCST90271612,generalised-epilepsy,-0.0277,0.0751,-0.369,0.7121,0.2421,0.0226,1.0806,0.0138,-0.0006,0.0069
GCST003769,depression-symptoms,GCST90275158,schizophrenia-M1,0.635,0.057,11.1457,7.5183e-29,0.1267,0.0126,1.0408,0.0086,0.0126,0.0056
GCST90435857,mood-disorder,GCST90042670,prostate-cancer-father,-0.0725,0.0816,-0.8888,0.3741,0.0065,0.0013,1.0205,0.008,-0.0061,0.0047
GCST90041886,breast-carcinoma-2,GCST90271613,partial-epilepsy-1,0.1568,0.1483,1.0577,0.2902,0.0385,0.0099,1.1201,0.0088,-0.0029,0.0063
GCST90042696,prostate-cancer-sibling,GCST007277,TS-PGC-2019,-0.044,0.2238,-0.1966,0.8441,0.2761,0.0412,1.0356,0.0086,0.0013,0.0051
PGC-ADHD-2022,ADHD-PGC-2022,GCST90275153,mdd-age-sex-M1,0.5646,0.0361,15.6596,2.8574e-55,0.1059,0.0095,1.0227,0.0082,0.3597,0.0075
GCST90246358,cervical-cancer-1,GCST90128471-all,SCZ-PGC-2022-all,-0.0577,0.0378,-1.5267,0.1268,0.3442,0.0162,1.1596,0.0197,0.0365,0.0056
GCST90042778,anxiety-1,GCST009979,mdd-1,0.7387,0.147,5.0258,5.0136e-07,0.0782,0.0059,1.0179,0.0076,0.164,0.0054
GCST010514,autism-2,GCST90435919,headache-disorder-1,0.0129,0.092,0.1405,0.8883,0.0068,0.001,0.9996,0.0065,-0.0006,0.0055
GCST90428116,breast-cancer-4,GCST010009,mdd-lifetime-1,0.0886,0.0897,0.9881,0.3231,0.0722,0.0092,1.02,0.008,-0.0126,0.0053
GCST90435600,breast-cancer-1,GCST90320057,renal-carcinoma,0.2512,0.0568,4.4223,9.7658e-06,0.013,0.0012,0.9904,0.0115,-0.0036,0.0053
GCST004692,lateral-sclerosis-2,GCST90044453,uterine-polyp-2,-0.4757,0.2447,-1.9445,0.0518,0.0053,0.0019,1.005,0.0063,0.0075,0.0046
GCST90275156,schizo-age-sex-M1,GCST90128471-females,SCZ-PGC-2022-females,0.5396,0.0516,10.4582,1.3443e-25,0.2852,0.0195,1.0836,0.0125,0.0271,0.0064
GCST90041886,breast-carcinoma-2,GCST90042696,prostate-cancer-sibling,0.2563,0.2407,1.0646,0.287,0.0015,0.0011,1.0022,0.0063,0.0034,0.0048
GCST90275155,mdd-5,GCST90137412,squamous-carcinoma,0.3018,0.0348,8.6693,4.3460e-18,0.0959,0.0109,0.7881,0.0191,0.004,0.0057
GCST004750,lung-cancer-squamous,GCST004750,lung-cancer-squamous,1.0,3.0001e-06,333327.4168,0.0,0.0535,0.0144,1.0417,0.0092,1.0417,0.0092
GCST90428118,crc-cancer-3,GCST90436787,musculoskeletal-disorder,0.0449,0.184,0.244,0.8072,0.0046,0.0014,0.9982,0.0079,0.0085,0.0052
GCST90428116,breast-cancer-4,GCST90436787,musculoskeletal-disorder,-0.0202,0.1335,-0.1512,0.8798,0.0045,0.0014,0.9982,0.0079,0.0059,0.0047
GCST90042699,intestinal-cancer-sibling,GCST90436787,musculoskeletal-disorder,0.5446,0.2778,1.9605,0.0499,0.0051,0.0014,0.9957,0.0074,0.0027,0.0046
GCST90428116,breast-cancer-4,GCST004750,lung-cancer-squamous,0.1382,0.1078,1.282,0.1998,0.0555,0.0169,1.0395,0.0102,-0.0052,0.0056
GCST002245,alzheimers-late-onset-4,GCST90435926,epilepsy-1,-0.2115,0.2059,-1.0274,0.3043,0.0021,0.0011,1.0066,0.0072,0.0002,0.005
GCST90225528,anxiety-any,GCST90436510,uterine-polyp-1,0.3132,0.1696,1.8465,0.0648,0.0047,0.0021,1.0038,0.0069,0.0013,0.005
GCST002245,alzheimers-late-onset-4,GCST90275156,schizo-age-sex-M1,0.0307,0.0983,0.3125,0.7547,0.112,0.0119,1.033,0.0076,-0.0048,0.0054
GCST90042682,depression-family-mother,GCST004750,lung-cancer-squamous,0.0338,0.1192,0.2833,0.777,0.0557,0.0152,1.0386,0.0097,-0.0084,0.0054
GCST90042672,lung-cancer-family-father,GCST009158,uterine-fibroid-1,-0.0428,0.0751,-0.5703,0.5685,0.0208,0.003,0.9828,0.0091,-0.0091,0.0045
GCST90042843,anxiety-treatment-1,GCST90435600,breast-cancer-1,-0.0168,0.0792,-0.2124,0.8318,0.0111,0.0018,1.0426,0.0103,0.0067,0.0049
GCST90428117,prostate-cancer,GCST90436510,uterine-polyp-1,0.1852,0.1944,0.9526,0.3408,0.0042,0.0021,1.0022,0.0068,0.0024,0.0053
GCST90041833,breast-neoplasm-2,GCST90435602,breast-cancer-3,1.0768,0.02,53.8812,0.0,0.0192,0.0031,1.0441,0.0103,0.8799,0.0094
GCST90428116,breast-cancer-4,GCST90320057,renal-carcinoma,0.2161,0.0638,3.3888,0.0007,0.0138,0.0013,0.9752,0.0115,-0.0073,0.0057
GCST90042695,depression-family-sibling,GCST90042672,lung-cancer-family-father,-0.017,0.0756,-0.2253,0.8218,0.0132,0.0018,0.9979,0.0081,0.0174,0.005
GCST001198,multiple-sclerosis-2,GCST90043894,prostate-cancer-1,0.0261,0.1005,0.2599,0.7949,0.0234,0.004,1.0501,0.0162,-0.0002,0.0065
GCST90042686,breast-cancer-family-mother,GCST90042698,lung-cancer-family-sibling,0.1289,0.1619,0.796,0.426,0.0043,0.0014,1.0092,0.0067,-0.0031,0.005
GCST90275154,mdd-sex-M1,GCST90042696,prostate-cancer-sibling,0.0061,0.1838,0.0333,0.9735,0.0014,0.0011,1.003,0.0062,0.0073,0.0046
GCST009981,mdd-notrauma,GCST90399736,thyroid-cancer,-0.0407,0.1417,-0.2874,0.7738,0.0033,0.001,1.0082,0.0078,0.0077,0.0052
GCST90225529,anxiety-others,GCST90435863,anxiety-3,0.9486,0.0586,16.1928,5.6670e-59,0.0079,0.0013,1.0096,0.0069,0.54,0.0054
GCST90275153,mdd-age-sex-M1,GCST90275153,mdd-age-sex-M1,1.0,1.8535e-05,53954.9349,0.0,0.1075,0.0087,1.0212,0.0072,1.0212,0.0072
GCST90012878,alzheimers-disease-family-history,GCST001241,BIP-PGC-2011,0.2227,0.089,2.5016,0.0124,0.3586,0.0426,1.0474,0.0114,0.0016,0.0064
GCST001241,BIP-PGC-2011,GCST006465,endometrial-carcinoma-1,-0.0201,0.124,-0.1622,0.8712,0.0334,0.0107,1.0729,0.0103,0.0175,0.0073
GCST90428117,prostate-cancer,GCST90275158,schizophrenia-M1,0.1421,0.0732,1.9418,0.0522,0.1277,0.0128,1.0354,0.0086,-0.0116,0.0057
GCST005902,depression-broad,GCST90239856,uterine-leiomyoma-2,0.1425,0.0382,3.7291,0.0002,0.0255,0.0028,1.0275,0.0126,0.0135,0.0056
GCST010514,autism-2,GCST90042786,depression-trauma,-0.0473,0.1023,-0.4625,0.6437,0.0202,0.0055,1.0127,0.0074,-0.0073,0.0056
GCST90271619,partial-epilepsy-2,GCST90275156,schizo-age-sex-M1,-0.0402,0.1129,-0.3561,0.7218,0.1089,0.0125,1.0384,0.0106,-0.0003,0.0069
GCST90011816,cervical-cancer-2,GCST90044335,glaucoma,-0.0615,0.109,-0.5644,0.5725,0.0325,0.0039,1.0391,0.0078,0.0001,0.0049
GCST90275147,ADHD-age-sex-M1,GCST90042698,lung-cancer-family-sibling,0.519,0.114,4.5525,5.3015e-06,0.0042,0.0014,1.0095,0.0067,0.0138,0.0057
GCST90275148,ADHD-sex-M1,GCST001241,BIP-PGC-2011,0.1265,0.0606,2.0883,0.0368,0.3624,0.0428,1.0461,0.0114,-0.0192,0.0073
GCST90275153,mdd-age-sex-M1,GCST90044453,uterine-polyp-2,-0.015,0.115,-0.1303,0.8963,0.0054,0.0019,1.0045,0.0065,0.0022,0.0048
GCST90271612,generalised-epilepsy,GCST90435919,headache-disorder-1,0.092,0.0787,1.1694,0.2422,0.0071,0.0012,0.9959,0.0087,-0.0069,0.0067
GCST90255676,crc-cancer-2,GCST90435859,depression-disorder,0.1513,0.0458,3.3027,0.001,0.0161,0.0015,0.9991,0.0067,0.002,0.0054
GCST010514,autism-2,GCST90044335,glaucoma,-0.0561,0.0676,-0.8297,0.4067,0.0327,0.0044,1.0392,0.009,-4.9218e-05,0.0059
GCST90435945,peripheral-cns-disorder,GCST90013410,bcc-1,-0.0681,0.0463,-1.4723,0.1409,0.0315,0.0044,1.0625,0.017,0.0028,0.0052
GCST90011816,cervical-cancer-2,GCST90271611,epilepsy-2,0.2167,0.1176,1.8432,0.0653,0.0898,0.0116,1.1283,0.0115,-0.0048,0.0064
GCST90435945,peripheral-cns-disorder,GCST90041830,non-epithelial-carcinoma,-0.0006,0.0579,-0.0106,0.9916,0.0169,0.0027,1.0281,0.0123,-0.0009,0.0049
GCST90271612,generalised-epilepsy,GCST90042673,intestinal-cancer-father,-0.0968,0.1717,-0.5638,0.5729,0.0014,0.0012,1.0263,0.0081,0.0011,0.0078
GCST006465,endometrial-carcinoma-1,GCST90320057,renal-carcinoma,0.3855,0.0972,3.9669,7.2801e-05,0.0125,0.0013,1.0003,0.0157,0.0208,0.0059
GCST90042841,anxiety-medication,GCST90428117,prostate-cancer,0.157,0.0822,1.9102,0.0561,0.0306,0.0047,1.0499,0.0113,-0.0029,0.005
GCST90042778,anxiety-1,GCST90041886,breast-carcinoma-2,-0.0818,0.1614,-0.5069,0.6122,0.008,0.0015,1.0403,0.0105,0.0043,0.005
GCST90011816,cervical-cancer-2,GCST90435594,skin-cancer,0.1172,0.1061,1.1051,0.2691,0.0171,0.0031,1.0255,0.0116,0.0113,0.0051
GCST90275153,mdd-age-sex-M1,GCST90320057,renal-carcinoma,0.2073,0.0447,4.6362,3.5480e-06,0.0131,0.0012,0.9902,0.0117,-0.0085,0.0047
GCST90042686,breast-cancer-family-mother,GCST005903,mdd-2,-0.1586,0.1018,-1.5581,0.1192,0.0175,0.002,1.0004,0.007,0.0013,0.0046
GCST90042698,lung-cancer-family-sibling,GCST001198,multiple-sclerosis-2,0.2257,0.1803,1.2516,0.2107,0.1437,0.0717,1.0347,0.0162,-0.003,0.0059
GCST90042844,anxiety-treatment-2,GCST90011808,prostate-cancer-3,0.0451,0.0905,0.4983,0.6183,0.0334,0.0046,1.0553,0.0197,-0.0029,0.005
GCST001241,BIP-PGC-2011,GCST90042670,prostate-cancer-father,0.1989,0.1147,1.7339,0.0829,0.0061,0.0015,1.0257,0.011,-0.0028,0.0071
GCST90435600,breast-cancer-1,GCST010009,mdd-lifetime-1,0.0908,0.0863,1.0522,0.2927,0.0686,0.0083,1.0236,0.0076,0.0009,0.0053
GCST90435602,breast-cancer-3,GCST90435602,breast-cancer-3,1.0001,5.7343e-05,17441.1691,0.0,0.0198,0.0032,1.0415,0.0096,1.0415,0.0096
GCST90428118,crc-cancer-3,GCST009979,mdd-1,-0.0428,0.0914,-0.4679,0.6399,0.0763,0.0065,1.0159,0.0083,0.0051,0.005
GCST90275154,mdd-sex-M1,GCST90435597,skin-neoplasm,0.1136,0.0539,2.1087,0.035,0.0172,0.003,1.0286,0.014,-0.0104,0.0049
GCST90129450,migraine-disorder-1,GCST90044453,uterine-polyp-2,0.1601,0.1289,1.2422,0.2142,0.0052,0.0019,1.0056,0.0063,-0.0033,0.0056
GCST90042860,crc-benign-neoplasm,GCST005902,depression-broad,0.2923,0.0484,6.0413,1.5287e-09,0.0573,0.0029,1.0385,0.01,0.03,0.0059
GCST90043889,breast-neoplasm-1,GCST90320057,renal-carcinoma,0.1731,0.0825,2.0986,0.0358,0.0128,0.0012,0.9935,0.0121,-0.0078,0.0053
GCST004750,lung-cancer-squamous,GCST90044453,uterine-polyp-2,-0.0584,0.1558,-0.375,0.7077,0.0054,0.0018,1.0043,0.0063,0.0022,0.005
GCST90225527,anxiety-2,GCST90435857,mood-disorder,0.6863,0.0709,9.6853,3.4832e-22,0.0167,0.0015,0.998,0.0076,0.1912,0.005
GCST004692,lateral-sclerosis-2,GCST90042684,lung-cancer-family-mother,0.2079,0.1879,1.1064,0.2685,0.0037,0.0012,1.0166,0.0066,-0.0011,0.0039
GCST90012878,alzheimers-disease-family-history,GCST90271611,epilepsy-2,-0.1911,0.11,-1.7375,0.0823,0.0887,0.0118,1.1299,0.0118,6.1082e-05,0.0074
GCST008465,ANN-PGC-2019,GCST90011808,prostate-cancer-3,-0.0229,0.0609,-0.3753,0.7075,0.0297,0.0056,1.0799,0.0295,0.0022,0.0071
GCST90042686,breast-cancer-family-mother,GCST90129443,headache-disorder-2,0.0206,0.0631,0.3263,0.7442,0.0392,0.0026,1.0567,0.0103,-0.0044,0.0053
GCST90129443,headache-disorder-2,GCST90435857,mood-disorder,0.319,0.0481,6.6386,3.1674e-11,0.0167,0.0015,0.998,0.0076,0.0583,0.006
GCST90275157,schizo-sex-M1,GCST90044453,uterine-polyp-2,0.0105,0.1213,0.0866,0.931,0.0054,0.0019,1.0044,0.0065,0.0027,0.0055
GCST90435863,anxiety-3,GCST90011816,cervical-cancer-2,0.1816,0.1274,1.4254,0.154,0.0089,0.0025,1.0186,0.008,0.0078,0.0049
PGC-ADHD-2022,ADHD-PGC-2022,GCST90044453,uterine-polyp-2,0.1033,0.0847,1.2196,0.2226,0.0065,0.0019,0.9982,0.0066,-0.0014,0.0057
GCST002245,alzheimers-late-onset-4,GCST90275157,schizo-sex-M1,0.015,0.094,0.1596,0.8732,0.125,0.0126,1.0394,0.0082,-0.0017,0.0053
GCST010010,mdd-lifetime-recurrent,GCST010010,mdd-lifetime-recurrent,1.0,3.8414e-07,2.6032e+06,0.0,0.0666,0.0091,1.0219,0.0078,1.0219,0.0078
GCST004744,adenocarcinoma-lung,GCST009158,uterine-fibroid-1,-0.2508,0.0866,-2.8943,0.0038,0.0203,0.0027,0.9837,0.0088,0.011,0.005
GCST90042841,anxiety-medication,GCST90011816,cervical-cancer-2,-0.0774,0.1166,-0.6635,0.507,0.0089,0.0025,1.0185,0.0081,0.0033,0.0054
GCST90435864,anxiety-4,GCST005902,depression-broad,0.7571,0.0669,11.3188,1.0587e-29,0.0573,0.0028,1.039,0.0098,0.1216,0.0061
GCST006465,endometrial-carcinoma-1,GCST90435667,uterine-leiomyoma,0.5306,0.193,2.7491,0.006,0.0107,0.0025,1.0255,0.0087,-0.0013,0.0056
GCST90012878,alzheimers-disease-family-history,GCST004748,lung-carcinoma-1,-0.3723,0.1005,-3.7043,0.0002,0.0835,0.0165,1.0506,0.0118,-0.0029,0.0055
GCST90042669,depression-family-father,GCST90129443,headache-disorder-2,0.125,0.0654,1.9108,0.056,0.0392,0.0026,1.0567,0.0103,0.0262,0.0053
GCST90042682,depression-family-mother,GCST003740,adenocarcinoma-barret-oesophagus,0.0237,0.0831,0.2852,0.7755,0.2354,0.0307,1.0062,0.0095,-0.0017,0.0054
GCST90246357,cervical-dysplasia,GCST90013410,bcc-1,0.0991,0.1055,0.9391,0.3477,0.0314,0.0044,1.0634,0.0171,-0.0058,0.0042
GCST004748,lung-carcinoma-1,GCST90275157,schizo-sex-M1,0.3023,0.0711,4.2512,2.1263e-05,0.1287,0.0123,1.0372,0.0081,-0.0003,0.0059
GCST90435602,breast-cancer-3,GCST90041830,non-epithelial-carcinoma,0.1239,0.0709,1.7468,0.0807,0.0169,0.0027,1.028,0.0123,0.0132,0.0051
GCST90225527,anxiety-2,GCST90435597,skin-neoplasm,-0.0073,0.0732,-0.0999,0.9204,0.0174,0.0029,1.0249,0.0118,0.0066,0.0052
GCST90435926,epilepsy-1,GCST90042696,prostate-cancer-sibling,-0.0152,0.463,-0.0327,0.9739,0.0014,0.0011,1.0026,0.0063,-0.0008,0.0048
GCST90011816,cervical-cancer-2,GCST003740,adenocarcinoma-barret-oesophagus,0.0933,0.1094,0.8527,0.3938,0.2351,0.028,1.0059,0.0092,-0.003,0.005
GCST90042784,depression-postpartum,GCST90044453,uterine-polyp-2,0.2097,0.4137,0.5067,0.6123,0.005,0.0019,1.0061,0.0063,0.0075,0.0044
GCST90246357,cervical-dysplasia,GCST90042673,intestinal-cancer-father,-0.117,0.3512,-0.3332,0.739,0.0018,0.0011,1.0241,0.0067,0.0032,0.0038
GCST90042700,breast-cancer-family-siblings,GCST90128471-all,SCZ-PGC-2022-all,0.0671,0.08,0.8385,0.4017,0.3453,0.0166,1.1581,0.02,-0.0008,0.0073
GCST90225529,anxiety-others,GCST007277,TS-PGC-2019,0.3237,0.0936,3.4566,0.0005,0.2714,0.041,1.0371,0.0084,-0.0029,0.0052
GCST90027164,lateral-sclerosis-1,GCST004692,lateral-sclerosis-2,1.2753,0.1285,9.9261,3.2039e-23,0.042,0.0118,0.9993,0.0066,0.4976,0.0066
GCST006464,endometrial-carcinoma-2,GCST90271613,partial-epilepsy-1,0.2775,0.1917,1.448,0.1476,0.0386,0.0098,1.1198,0.0088,0.024,0.007
GCST010514,autism-2,GCST90435601,breast-cancer-2,0.0369,0.0595,0.6198,0.5354,0.0208,0.0033,1.0439,0.0111,-0.0034,0.0056
GCST90042786,depression-trauma,GCST90435597,skin-neoplasm,0.1205,0.0994,1.2122,0.2254,0.0175,0.0029,1.0252,0.0118,-9.4259e-07,0.0053
GCST003769,depression-symptoms,GCST90435857,mood-disorder,0.802,0.0549,14.616,2.2214e-48,0.0167,0.0015,1.0009,0.0076,0.1051,0.005
GCST90428118,crc-cancer-3,GCST90044335,glaucoma,0.0205,0.1224,0.1672,0.8672,0.0281,0.004,1.0419,0.0083,-1.3416e-05,0.0047
GCST003769,depression-symptoms,GCST90428117,prostate-cancer,0.0408,0.0832,0.4905,0.6238,0.0296,0.0045,1.0558,0.0119,0.0053,0.0057
GCST90435600,breast-cancer-1,GCST90011809,melanoma-1,0.1227,0.1081,1.1344,0.2566,0.0091,0.0023,1.0019,0.0088,0.0056,0.0055
GCST90435919,headache-disorder-1,GCST90399736,thyroid-cancer,0.0905,0.1198,0.7554,0.45,0.0033,0.001,1.0083,0.0076,-0.0031,0.0056
GCST90042695,depression-family-sibling,GCST90043894,prostate-cancer-1,0.0386,0.0785,0.4923,0.6225,0.0254,0.0035,1.0432,0.014,0.0048,0.0055
GCST90435601,breast-cancer-2,GCST90435602,breast-cancer-3,1.0057,0.0032,314.1815,0.0,0.0198,0.0032,1.0415,0.0096,1.01,0.0096
GCST90271612,generalised-epilepsy,GCST009981,mdd-notrauma,-0.0378,0.097,-0.3892,0.6971,0.034,0.0102,1.0138,0.009,0.004,0.0065
GCST90042786,depression-trauma,GCST009980,mdd-trauma,0.0697,0.1734,0.4023,0.6874,0.1018,0.0168,1.0039,0.0067,-0.0161,0.0047
GCST90042872,uterine-fibroid-leiomyoma,GCST90044453,uterine-polyp-2,0.331,0.2037,1.6252,0.1041,0.0055,0.0019,1.0041,0.0064,0.0414,0.005
GCST008465,ANN-PGC-2019,GCST004750,lung-cancer-squamous,-0.0418,0.0819,-0.51,0.6101,0.0545,0.0174,1.046,0.0129,0.0125,0.0067
GCST90428116,breast-cancer-4,GCST90042673,intestinal-cancer-father,0.3427,0.2491,1.3758,0.1689,0.0015,0.0011,1.0269,0.007,0.0002,0.0046
GCST90435919,headache-disorder-1,GCST90128471-females,SCZ-PGC-2022-females,0.1235,0.0661,1.869,0.0616,0.2843,0.0197,1.0845,0.0125,-0.0023,0.0055
GCST90011804,breast-carcinoma-1,GCST90435597,skin-neoplasm,0.164,0.0646,2.5371,0.0112,0.0178,0.0027,1.0225,0.0116,0.0165,0.0054
GCST005902,depression-broad,GCST90042673,intestinal-cancer-father,0.183,0.1218,1.5028,0.1329,0.0019,0.001,1.0239,0.0064,-0.0026,0.0055
GCST006465,endometrial-carcinoma-1,GCST90399736,thyroid-cancer,0.0333,0.1397,0.2382,0.8117,0.003,0.001,1.017,0.0088,0.0074,0.0058
PGC-BIP-2021,BIP-PGC-2021,GCST90428118,crc-cancer-3,-0.0169,0.0782,-0.2168,0.8284,0.006,0.0017,1.027,0.0086,-0.0064,0.0067
GCST90011808,prostate-cancer-3,GCST90042872,uterine-fibroid-leiomyoma,0.0465,0.1061,0.4382,0.6612,0.0072,0.0018,1.0149,0.007,-0.0004,0.0051
PGC-BIP-2021,BIP-PGC-2021,GCST90255675,crc-cancer-1,-0.0382,0.0344,-1.1099,0.2671,0.081,0.0097,1.1969,0.0282,0.0412,0.0078
GCST90275148,ADHD-sex-M1,GCST90435597,skin-neoplasm,0.0688,0.0439,1.5682,0.1168,0.0172,0.003,1.0285,0.014,-0.0058,0.0056
GCST001241,BIP-PGC-2011,GCST90042699,intestinal-cancer-sibling,0.0482,0.1677,0.2874,0.7738,0.0024,0.0012,1.0124,0.0084,-0.0033,0.0064
GCST90435926,epilepsy-1,GCST90043894,prostate-cancer-1,-0.1487,0.182,-0.8168,0.4141,0.0253,0.0035,1.0434,0.014,0.0043,0.0047
GCST90428118,crc-cancer-3,GCST90428118,crc-cancer-3,1.0002,9.4518e-05,10582.0412,0.0,0.0066,0.0017,1.023,0.008,1.023,0.008
GCST002245,alzheimers-late-onset-4,GCST90137411,bcc-2,-0.0806,0.0587,-1.3716,0.1702,0.069,0.0123,0.9783,0.0244,0.0073,0.0059
GCST90275149,ADHD-1,GCST90275158,schizophrenia-M1,0.6025,0.0345,17.4667,2.5711e-68,0.1289,0.0126,1.0356,0.0084,0.3612,0.0065
GCST90255676,crc-cancer-2,GCST90129450,migraine-disorder-1,-0.0585,0.0441,-1.3268,0.1846,0.0346,0.003,1.0558,0.0087,-0.0023,0.0056
GCST90042841,anxiety-medication,GCST003769,depression-symptoms,0.807,0.0656,12.3027,8.7569e-35,0.0387,0.0034,1.0147,0.0075,0.067,0.006
GCST90042695,depression-family-sibling,GCST003566,multiple-sclerosis-1,0.123,0.1054,1.1671,0.2432,0.303,0.1115,1.0649,0.0169,0.0002,0.0056
GCST90042699,intestinal-cancer-sibling,GCST009315,PTSD-PGC-2019,0.3404,0.2285,1.4897,0.1363,0.0154,0.0027,1.0255,0.007,0.0075,0.0046
GCST90042699,intestinal-cancer-sibling,GCST90011808,prostate-cancer-3,0.0802,0.1433,0.5597,0.5757,0.0333,0.0046,1.0555,0.0197,-0.0054,0.0052
GCST90435864,anxiety-4,GCST90435663,skin-benign-neoplasm,0.1902,0.1471,1.2928,0.1961,0.0038,0.0012,1.0129,0.0075,0.0077,0.0044
GCST90011804,breast-carcinoma-1,GCST90128471-male,SCZ-PGC-2022-males,-0.0022,0.043,-0.0509,0.9594,0.3835,0.0196,1.0713,0.0142,-0.0024,0.0067
GCST003740,adenocarcinoma-barret-oesophagus,GCST90041853,prostate-cancer-5,0.047,0.0889,0.5285,0.5971,0.018,0.0029,1.0301,0.0108,0.0027,0.0052
GCST90042686,breast-cancer-family-mother,GCST90399736,thyroid-cancer,0.1575,0.1066,1.4781,0.1394,0.0034,0.001,1.0068,0.0073,0.0073,0.0052
GCST90013410,bcc-1,GCST90041830,non-epithelial-carcinoma,0.9872,0.0202,48.7931,0.0,0.0169,0.0027,1.0278,0.0122,0.6239,0.0136
GCST009980,mdd-trauma,GCST90043874,skin-carcinoma-face,0.1415,0.0969,1.461,0.144,0.0083,0.0014,1.0236,0.008,-0.0086,0.0045
GCST90435859,depression-disorder,GCST90399736,thyroid-cancer,0.0974,0.0704,1.3823,0.1669,0.0033,0.001,1.0083,0.0076,0.0019,0.0047
GCST010514,autism-2,GCST90255675,crc-cancer-1,-0.0339,0.0394,-0.8622,0.3886,0.0837,0.0089,1.1878,0.0235,-0.0004,0.0061
GCST90043874,skin-carcinoma-face,GCST90041830,non-epithelial-carcinoma,0.9572,0.0489,19.5905,1.8647e-85,0.0169,0.0027,1.0279,0.0122,0.4387,0.0087
GCST90275152,autism-1,GCST90042670,prostate-cancer-father,0.0376,0.0801,0.4693,0.6389,0.0065,0.0013,1.0205,0.0083,-0.0067,0.0056
GCST90042844,anxiety-treatment-2,GCST003769,depression-symptoms,0.4412,0.0851,5.1827,2.1872e-07,0.0387,0.0034,1.0147,0.0075,0.0257,0.0053
GCST90271619,partial-epilepsy-2,GCST004748,lung-carcinoma-1,-0.1358,0.0953,-1.4259,0.1539,0.0842,0.0186,1.0531,0.0156,0.0347,0.0065
GCST90271611,epilepsy-2,GCST010009,mdd-lifetime-1,-0.171,0.0809,-2.1148,0.0344,0.0695,0.0093,1.0251,0.0096,0.0247,0.0066
GCST005902,depression-broad,GCST90435594,skin-cancer,0.009,0.0395,0.2268,0.8206,0.0172,0.0033,1.0264,0.0113,0.0004,0.0054
GCST90271613,partial-epilepsy-1,GCST90436510,uterine-polyp-1,-0.52,0.298,-1.7448,0.081,0.0044,0.0024,1.0038,0.0089,0.0071,0.0064
GCST009980,mdd-trauma,GCST90428117,prostate-cancer,-0.0738,0.1033,-0.7146,0.4749,0.0315,0.0045,1.0473,0.011,0.0024,0.0048
GCST90435926,epilepsy-1,GCST90128471-all,SCZ-PGC-2022-all,0.2875,0.1187,2.4215,0.0155,0.3442,0.0163,1.1599,0.0198,0.0009,0.0072
GCST006465,endometrial-carcinoma-1,GCST009979,mdd-1,0.0915,0.099,0.9246,0.3552,0.08,0.0063,1.0158,0.0088,-0.0013,0.0056
PGC-ADHD-2022,ADHD-PGC-2022,GCST90435667,uterine-leiomyoma,0.2303,0.0777,2.9636,0.003,0.0107,0.0024,1.0253,0.0086,-0.0021,0.0067
GCST90042860,crc-benign-neoplasm,GCST006465,endometrial-carcinoma-1,0.1823,0.126,1.4461,0.1481,0.0344,0.0098,1.0751,0.009,-0.0044,0.006
GCST90129450,migraine-disorder-1,GCST90011808,prostate-cancer-3,-0.0243,0.0626,-0.3882,0.6978,0.0332,0.0046,1.0561,0.0199,0.0071,0.0054
GCST90041833,breast-neoplasm-2,GCST012431,parkinsons-1,0.1887,0.1458,1.2938,0.1957,0.4027,0.1089,1.0103,0.0193,-0.0123,0.0134
GCST90435864,anxiety-4,GCST90435859,depression-disorder,0.8043,0.0781,10.3034,6.7987e-25,0.0161,0.0014,0.9989,0.0065,0.2548,0.0048
GCST90042670,prostate-cancer-father,GCST90137412,squamous-carcinoma,-0.0972,0.062,-1.5666,0.1172,0.0961,0.0108,0.7864,0.0186,-0.0044,0.0052
